Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-14.13,GAL,-14.13,GAL,-255.3,PEN,4908870207,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-54.95,GAL,-54.95,GAL,-992.85,PEN,4908870209,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-30.71,GAL,-30.71,GAL,-554.87,PEN,4908870211,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-54,GAL,-54,GAL,-975.68,PEN,4908870212,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-10.77,GAL,-10.77,GAL,-194.59,PEN,4908870216,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-10.98,GAL,-10.98,GAL,-198.39,PEN,4908870217,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-14.27,GAL,-14.27,GAL,-257.83,PEN,4908870218,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-7.25,GAL,-7.25,GAL,-130.99,PEN,4908870220,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-36.36,GAL,-36.36,GAL,-656.96,PEN,4908870222,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-25.23,GAL,-25.23,GAL,-455.86,PEN,4908870225,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-8.03,GAL,-8.03,GAL,-145.09,PEN,4908870226,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-11.95,GAL,-11.95,GAL,-215.91,PEN,4908870227,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-8.4,GAL,-8.4,GAL,-151.77,PEN,4908870228,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-23.9,GAL,-23.9,GAL,-431.83,PEN,4908870229,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-1417.57,GAL,-1417.57,GAL,-25612.94,PEN,4908870230,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-19.13,GAL,-19.13,GAL,-345.64,PEN,4908870232,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-7.78,GAL,-7.78,GAL,-140.57,PEN,4908870233,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-10.61,GAL,-10.61,GAL,-191.7,PEN,4908870236,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-10.81,GAL,-10.81,GAL,-195.32,PEN,4908870237,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-9.82,GAL,-9.82,GAL,-177.43,PEN,4908870238,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-9.8,GAL,-9.8,GAL,-177.07,PEN,4908873757,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06408880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-14.71,GAL,-14.71,GAL,-265.78,PEN,4908872720,1,BlockID:20230616123001,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ04090601,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-15.63,GAL,-15.63,GAL,-282.41,PEN,4908871606,1,BlockID:20230616123001,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ04090601,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-9.5,GAL,-9.5,GAL,-171.65,PEN,4908870449,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-9.9,GAL,-9.9,GAL,-178.88,PEN,4908872724,1,BlockID:20230616123001,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ04090601,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-14.33,GAL,-14.33,GAL,-258.92,PEN,4908872726,1,BlockID:20230616123001,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ04090601,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-12.69,GAL,-12.69,GAL,-229.29,PEN,4908872728,1,BlockID:20230616123001,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ04090601,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-46.7,GAL,-46.7,GAL,-843.78,PEN,4908870448,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-15.62,GAL,-15.62,GAL,-282.23,PEN,4908870447,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-14.48,GAL,-14.48,GAL,-261.63,PEN,4908870445,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-15.97,GAL,-15.97,GAL,-288.55,PEN,4908870444,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-1800.02,GAL,-1800.02,GAL,-32523.12,PEN,4908870442,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-17.49,GAL,-17.49,GAL,-316.01,PEN,4908870438,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-13.52,GAL,-13.52,GAL,-244.28,PEN,4908872730,1,BlockID:20230616123001,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ04090601,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-10.72,GAL,-10.72,GAL,-193.69,PEN,4908872930,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ10001001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-380,GAL,-380,GAL,-6865.92,PEN,4908872934,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ31103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-15.53,GAL,-15.53,GAL,-280.6,PEN,4908872936,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-824.27,GAL,-824.27,GAL,-14893.08,PEN,4908872938,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-416.09,GAL,-416.09,GAL,-7518,PEN,4908872940,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-760.29,GAL,-760.29,GAL,-13737.07,PEN,4908872942,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-85.9,GAL,-85.9,GAL,-1552.06,PEN,4908872946,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-83.2,GAL,-83.2,GAL,-1503.27,PEN,4908872952,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-139.7,GAL,-139.7,GAL,-2524.13,PEN,4908872960,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-141.8,GAL,-141.8,GAL,-2562.07,PEN,4908872961,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-25.6,GAL,-25.6,GAL,-462.55,PEN,4908872963,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-55.58,GAL,-55.58,GAL,-1004.23,PEN,4908872968,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ19201111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-12.2,GAL,-12.2,GAL,-220.43,PEN,4908870434,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-13.57,GAL,-13.57,GAL,-245.19,PEN,4908870353,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-8.84,GAL,-8.84,GAL,-159.72,PEN,4908870355,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-21.71,GAL,-21.71,GAL,-392.26,PEN,4908870359,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-8.36,GAL,-8.36,GAL,-151.05,PEN,4908870361,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-14.64,GAL,-14.64,GAL,-264.52,PEN,4908870363,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-1000.12,GAL,-1000.12,GAL,-18070.37,PEN,4908870366,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-13.83,GAL,-13.83,GAL,-249.88,PEN,4908870368,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-11.5,GAL,-11.5,GAL,-207.78,PEN,4908870370,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-18.23,GAL,-18.23,GAL,-329.38,PEN,4908870372,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-15.05,GAL,-15.05,GAL,-271.93,PEN,4908870378,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-31,GAL,-31,GAL,-560.11,PEN,4908870380,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-16.49,GAL,-16.49,GAL,-297.94,PEN,4908870384,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-13.4,GAL,-13.4,GAL,-242.11,PEN,4908870386,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-48.16,GAL,-48.16,GAL,-870.16,PEN,4908870390,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-17.42,GAL,-17.42,GAL,-314.75,PEN,4908870392,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-18.78,GAL,-18.78,GAL,-339.32,PEN,4908870393,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-17.54,GAL,-17.54,GAL,-316.92,PEN,4908870401,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-43.74,GAL,-43.74,GAL,-790.3,PEN,4908870405,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-11.89,GAL,-11.89,GAL,-214.83,PEN,4908870412,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-54.31,GAL,-54.31,GAL,-981.28,PEN,4908870414,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-12.81,GAL,-12.81,GAL,-231.45,PEN,4908870419,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-12.01,GAL,-12.01,GAL,-217,PEN,4908870423,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-10.61,GAL,-10.61,GAL,-191.7,PEN,4908870425,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-11.89,GAL,-11.89,GAL,-214.83,PEN,4908870427,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-10.48,GAL,-10.48,GAL,-189.35,PEN,4908870429,1,BlockID:20230616123002,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-52,GAL,-52,GAL,-939.55,PEN,4908872969,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-752.73,GAL,-752.73,GAL,-13600.48,PEN,4908873042,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-634.95,GAL,-634.95,GAL,-11472.4,PEN,4908873044,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ33203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-8.85,GAL,-8.85,GAL,-159.9,PEN,4908873045,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ38103301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-866.6,GAL,-866.6,GAL,-15657.9,PEN,4908873048,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ34103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-10.94,GAL,-10.94,GAL,-197.67,PEN,4908873050,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-529.38,GAL,-529.38,GAL,-9564.94,PEN,4908873057,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ02406600,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-12.09,GAL,-12.09,GAL,-218.44,PEN,4908873059,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-5.58,GAL,-5.58,GAL,-100.82,PEN,4908873062,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ04409900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-16,GAL,-16,GAL,-289.09,PEN,4908873069,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ08119900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-9.21,GAL,-9.21,GAL,-166.41,PEN,4908873072,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-59.85,GAL,-59.85,GAL,-1081.38,PEN,4908873077,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ08519900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-13,GAL,-13,GAL,-234.89,PEN,4908873078,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ08819900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-11.67,GAL,-11.67,GAL,-210.86,PEN,4908873081,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ08819900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-19.89,GAL,-19.89,GAL,-359.38,PEN,4908873083,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ08819900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-13.59,GAL,-13.59,GAL,-245.55,PEN,4908873086,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ08119900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,6/1/2023,P,-15,GAL,-15,GAL,-271.02,PEN,4908873087,1,BlockID:20230616123003,0,0,2.02306E+13,6/1/2023,,CASILVA1,,0,C601,6/20/2023,,CQ30103002,
